record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,normalized_weight
4585,6,5,1981,19,RM,M,16.0,12.0,-0.8373293370999959
4586,6,5,1981,20,DS,M,53.0,136.0,2.547757656319802
4587,6,5,1981,22,DS,M,51.0,123.0,2.1928695037838555
4588,6,5,1981,13,DS,F,52.0,132.0,2.438561301693357
4589,6,5,1981,17,DO,F,35.0,38.0,-0.1275530320281028
4590,6,5,1981,22,DS,M,52.0,114.0,1.947177705874354
4591,6,5,1981,12,DM,M,35.0,22.0,-0.5643384505338831
4592,6,5,1981,12,DM,M,36.0,61.0,0.5003260070739565
4593,6,5,1981,13,DM,F,37.0,47.0,0.11813876588139864
4594,6,5,1981,11,DM,M,35.0,37.0,-0.15485212068471407
4595,6,5,1981,12,DM,F,37.0,43.0,0.008942411254953554
4597,6,5,1981,17,DO,F,37.0,50.0,0.20003603185123245
4598,6,5,1981,24,DM,M,37.0,45.0,0.0635405885681761
4601,7,7,1981,1,DM,M,37.0,46.0,0.09083967722478736
4602,7,7,1981,11,PP,M,20.0,11.0,-0.8646284257566071
4603,7,7,1981,17,DM,M,37.0,48.0,0.14543785453800992
4604,7,7,1981,17,NL,F,31.0,126.0,2.2747667697536893
4605,7,7,1981,12,DM,M,38.0,39.0,-0.10025394337149153
4607,7,7,1981,13,DM,M,37.0,52.0,0.254634209164455
4608,7,7,1981,11,DM,F,36.0,50.0,0.20003603185123245
4609,7,7,1981,20,DM,M,36.0,44.0,0.03624149991156483
4610,7,7,1981,24,DO,F,34.0,41.0,-0.04565576605826899
4611,7,7,1981,24,DM,M,37.0,44.0,0.03624149991156483
4612,7,7,1981,12,DM,F,37.0,48.0,0.14543785453800992
4613,7,7,1981,17,DM,F,34.0,47.0,0.11813876588139864
4614,7,7,1981,22,DS,M,48.0,120.0,2.1109722378140217
4615,7,7,1981,24,DM,F,36.0,44.0,0.03624149991156483
4616,7,7,1981,17,DM,F,34.0,31.0,-0.3186466526243817
4617,7,7,1981,12,DM,F,37.0,47.0,0.11813876588139864
4618,7,7,1981,24,NL,M,34.0,137.0,2.575056744976413
4619,7,7,1981,1,DS,M,52.0,144.0,2.7661503655726922
4620,7,7,1981,11,DM,M,35.0,46.0,0.09083967722478736
4621,7,7,1981,11,PP,F,21.0,18.0,-0.6735348051603283
4622,7,7,1981,17,DS,M,51.0,141.0,2.6842530996028584
4623,7,7,1981,1,DS,M,52.0,146.0,2.8207485428859145
4624,7,7,1981,1,NL,M,32.0,125.0,2.247467681097078
4625,7,7,1981,19,OT,M,20.0,25.0,-0.48244118456404933
4626,7,7,1981,12,DS,M,53.0,141.0,2.6842530996028584
4627,7,7,1981,17,DS,F,48.0,89.0,1.264700489459072
4628,7,7,1981,20,DS,M,49.0,96.0,1.4557941100553509
4629,7,7,1981,1,DO,F,36.0,53.0,0.28193329782106624
4630,7,7,1981,12,DM,M,35.0,34.0,-0.2367493866545479
4631,7,7,1981,20,DM,F,34.0,46.0,0.09083967722478736
4632,7,7,1981,1,DO,M,36.0,35.0,-0.20945029799793663
4633,7,7,1981,11,PF,M,16.0,6.0,-1.0011238690396635
4634,7,7,1981,12,DM,F,35.0,26.0,-0.45514209590743804
4635,7,7,1981,13,DS,M,47.0,109.0,1.8106822625912977
4636,7,7,1981,12,DM,M,37.0,58.0,0.41842874110412265
4637,7,7,1981,17,DO,F,36.0,49.0,0.17273694319462118
4638,7,7,1981,11,DM,M,37.0,38.0,-0.1275530320281028
4639,7,7,1981,13,DM,F,35.0,40.0,-0.07295485471488027
4641,7,7,1981,19,PM,M,22.0,23.0,-0.5370393618772719
4642,7,7,1981,12,DM,M,37.0,48.0,0.14543785453800992
4643,7,7,1981,20,DS,M,46.0,85.0,1.155504134832627
4644,7,7,1981,24,DM,M,36.0,45.0,0.0635405885681761
4648,7,8,1981,2,DS,F,53.0,144.0,2.7661503655726922
4650,7,8,1981,14,DO,F,34.0,33.0,-0.26404847531115916
4652,7,8,1981,5,DM,M,36.0,31.0,-0.3186466526243817
4653,7,8,1981,5,DM,M,37.0,50.0,0.20003603185123245
4654,7,8,1981,14,DM,M,35.0,49.0,0.17273694319462118
4655,7,8,1981,8,DS,M,52.0,135.0,2.5204585676631908
4657,7,8,1981,5,PF,F,15.0,6.0,-1.0011238690396635
4658,7,8,1981,6,PF,F,13.0,5.0,-1.0284229576962747
4659,7,8,1981,18,DS,M,51.0,84.0,1.1282050461760156
4660,7,8,1981,15,PF,M,15.0,8.0,-0.946525691726441
4661,7,8,1981,8,PF,M,15.0,7.0,-0.9738247803830522
4662,7,8,1981,9,PF,F,15.0,8.0,-0.946525691726441
4663,7,8,1981,18,DM,F,34.0,27.0,-0.4278430072508268
4664,7,8,1981,4,DS,F,51.0,130.0,2.3839631243801342
4665,7,8,1981,6,DS,F,47.0,123.0,2.1928695037838555
4666,7,8,1981,8,DO,M,36.0,48.0,0.14543785453800992
4667,7,8,1981,2,NL,F,30.0,130.0,2.3839631243801342
4668,7,8,1981,6,DS,M,49.0,95.0,1.4284950213987397
4669,7,8,1981,9,DS,F,52.0,131.0,2.411262213036746
4670,7,8,1981,6,DS,F,50.0,90.0,1.2919995781156832
4671,7,8,1981,8,DS,M,52.0,133.0,2.465860390349968
4672,7,8,1981,18,DM,F,35.0,47.0,0.11813876588139864
4673,7,8,1981,4,DS,F,51.0,86.0,1.1828032234892383
4674,7,8,1981,6,DM,M,34.0,44.0,0.03624149991156483
4675,7,8,1981,9,DS,F,49.0,122.0,2.1655704151272444
4676,7,8,1981,18,NL,F,31.0,76.0,0.9098123369231255
4677,7,8,1981,14,DM,F,35.0,43.0,0.008942411254953554
4678,7,8,1981,8,DO,F,36.0,51.0,0.2273351205078437
4679,7,8,1981,5,DM,F,36.0,28.0,-0.4005439185942155
4680,7,8,1981,9,DS,M,50.0,85.0,1.155504134832627
4681,7,8,1981,14,DM,F,36.0,48.0,0.14543785453800992
4682,7,8,1981,5,DM,M,37.0,45.0,0.0635405885681761
4683,7,8,1981,9,DS,F,47.0,93.0,1.373896844085517
4684,7,8,1981,9,DM,M,37.0,47.0,0.11813876588139864
4685,7,8,1981,2,DM,M,37.0,45.0,0.0635405885681761
4686,7,8,1981,3,PF,M,16.0,6.0,-1.0011238690396635
4687,7,8,1981,5,DM,F,37.0,54.0,0.30923238647767753
4688,7,8,1981,4,DS,M,54.0,99.0,1.5376913760251847
4691,7,30,1981,5,DM,F,33.0,41.0,-0.04565576605826899
4692,7,30,1981,15,NL,M,33.0,174.0,3.5851230252710304
4693,7,30,1981,2,DM,M,37.0,45.0,0.0635405885681761
4694,7,30,1981,14,DS,M,49.0,114.0,1.947177705874354
4695,7,30,1981,18,OT,F,21.0,18.0,-0.6735348051603283
4696,7,30,1981,5,PF,M,17.0,8.0,-0.946525691726441
4697,7,30,1981,15,OL,M,21.0,39.0,-0.10025394337149153
4698,7,30,1981,9,DS,M,51.0,73.0,0.8279150709532916
4699,7,30,1981,4,DS,F,50.0,135.0,2.5204585676631908
4700,7,30,1981,18,DS,M,52.0,92.0,1.346597755428906
4701,7,30,1981,14,DM,M,34.0,47.0,0.11813876588139864
4702,7,30,1981,6,DS,F,48.0,128.0,2.329364947066912
4703,7,30,1981,6,DS,M,52.0,101.0,1.5922895533384074
4704,7,30,1981,4,DM,F,37.0,37.0,-0.15485212068471407
4705,7,30,1981,5,DM,M,37.0,46.0,0.09083967722478736
4708,7,30,1981,4,DS,M,54.0,100.0,1.564990464681796
4709,7,30,1981,8,OL,F,19.0,31.0,-0.3186466526243817
4710,7,30,1981,8,DO,F,38.0,57.0,0.39112965244751136
4711,7,30,1981,9,DS,F,48.0,100.0,1.564990464681796
4712,7,30,1981,14,DM,F,35.0,42.0,-0.01835667740165772
4713,7,30,1981,4,NL,M,34.0,175.0,3.6124221139276416
4714,7,30,1981,2,DM,M,37.0,45.0,0.0635405885681761
4718,7,31,1981,11,PP,F,21.0,18.0,-0.6735348051603283
4719,7,31,1981,12,PP,F,19.0,15.0,-0.7554320711301621
4720,7,31,1981,22,OT,M,20.0,29.0,-0.3732448299376042
4721,7,31,1981,13,DM,M,39.0,53.0,0.28193329782106624
4722,7,31,1981,12,DM,M,37.0,39.0,-0.10025394337149153
4723,7,31,1981,24,DM,F,36.0,46.0,0.09083967722478736
4724,7,31,1981,22,OT,F,19.0,15.0,-0.7554320711301621
4725,7,31,1981,17,DM,F,35.0,32.0,-0.29134756396777045
4726,7,31,1981,20,DM,M,37.0,41.0,-0.04565576605826899
4727,7,31,1981,22,DS,M,48.0,125.0,2.247467681097078
4728,7,31,1981,12,DS,M,52.0,144.0,2.7661503655726922
4729,7,31,1981,17,OT,F,21.0,36.0,-0.18215120934132534
4730,7,31,1981,1,DO,F,36.0,61.0,0.5003260070739565
4731,7,31,1981,11,DM,M,35.0,44.0,0.03624149991156483
4732,7,31,1981,22,DM,M,38.0,45.0,0.0635405885681761
4733,7,31,1981,12,DM,M,36.0,56.0,0.36383056379090006
4734,7,31,1981,12,DM,F,35.0,43.0,0.008942411254953554
4735,7,31,1981,11,DM,F,34.0,44.0,0.03624149991156483
4736,7,31,1981,20,DM,F,34.0,42.0,-0.01835667740165772
4737,7,31,1981,22,DS,M,49.0,129.0,2.356664035723523
4738,7,31,1981,1,PP,F,22.0,10.0,-0.8919275144132184
4739,7,31,1981,1,PP,F,22.0,11.0,-0.8646284257566071
4740,7,31,1981,24,DM,M,36.0,44.0,0.03624149991156483
4741,7,31,1981,13,DM,F,36.0,54.0,0.30923238647767753
4742,7,31,1981,17,DS,M,49.0,148.0,2.875346720199137
4744,7,31,1981,1,PP,M,22.0,11.0,-0.8646284257566071
4745,7,31,1981,12,DM,M,36.0,36.0,-0.18215120934132534
4746,7,31,1981,12,DM,F,36.0,46.0,0.09083967722478736
4747,7,31,1981,17,DO,M,35.0,29.0,-0.3732448299376042
4748,7,31,1981,24,OL,F,20.0,22.0,-0.5643384505338831
4749,7,31,1981,1,PF,F,15.0,6.0,-1.0011238690396635
4750,7,31,1981,24,DO,F,36.0,51.0,0.2273351205078437
4751,7,31,1981,11,DM,M,37.0,41.0,-0.04565576605826899
4757,8,30,1981,12,DM,M,36.0,58.0,0.41842874110412265
4758,8,30,1981,18,DM,F,36.0,44.0,0.03624149991156483
4759,8,30,1981,24,NL,F,33.0,162.0,3.257533961391695
4760,8,30,1981,11,DM,F,36.0,45.0,0.0635405885681761
4761,8,30,1981,12,DM,M,37.0,44.0,0.03624149991156483
4762,8,30,1981,17,DS,F,49.0,117.0,2.029074971844188
4763,8,30,1981,1,DO,F,37.0,59.0,0.4457278297607339
4764,8,30,1981,18,DS,F,52.0,112.0,1.8925795285611315
4765,8,30,1981,17,DM,F,37.0,47.0,0.11813876588139864
4766,8,30,1981,20,DM,M,38.0,46.0,0.09083967722478736
4767,8,30,1981,22,DS,M,49.0,131.0,2.411262213036746
4768,8,30,1981,22,DS,F,52.0,137.0,2.575056744976413
4769,8,30,1981,24,DM,M,33.0,19.0,-0.6462357165037169
4770,8,30,1981,20,DS,F,52.0,158.0,3.1483376067652498
4771,8,30,1981,12,DM,M,36.0,27.0,-0.4278430072508268
4773,8,30,1981,12,DS,M,54.0,145.0,2.7934494542293034
4774,8,30,1981,24,DO,F,37.0,54.0,0.30923238647767753
4776,8,30,1981,11,DM,F,36.0,33.0,-0.26404847531115916
4777,8,30,1981,13,DM,M,35.0,21.0,-0.5916375391904944
4778,8,30,1981,17,DO,F,37.0,53.0,0.28193329782106624
4779,8,30,1981,24,DM,M,37.0,47.0,0.11813876588139864
4780,8,30,1981,1,PP,M,23.0,16.0,-0.7281329824735507
4781,8,30,1981,13,DS,M,51.0,141.0,2.6842530996028584
4782,8,30,1981,11,NL,F,32.0,172.0,3.5305248479578077
4783,8,30,1981,17,DO,M,35.0,53.0,0.28193329782106624
4784,8,30,1981,11,DM,M,36.0,42.0,-0.01835667740165772
4786,8,30,1981,18,DM,F,35.0,46.0,0.09083967722478736
4790,8,31,1981,5,DM,F,34.0,46.0,0.09083967722478736
4791,8,31,1981,8,DO,M,37.0,51.0,0.2273351205078437
4792,8,31,1981,14,DM,F,36.0,42.0,-0.01835667740165772
4793,8,31,1981,4,DM,M,35.0,37.0,-0.15485212068471407
4794,8,31,1981,14,DS,M,50.0,126.0,2.2747667697536893
4795,8,31,1981,4,DM,F,36.0,47.0,0.11813876588139864
4796,8,31,1981,6,DS,M,52.0,119.0,2.0836731491574105
4797,8,31,1981,4,DM,M,38.0,53.0,0.28193329782106624
4798,8,31,1981,8,NL,M,31.0,173.0,3.557823936614419
4799,8,31,1981,15,PF,M,16.0,9.0,-0.9192266030698296
4800,8,31,1981,14,DM,M,36.0,49.0,0.17273694319462118
4801,8,31,1981,5,DM,M,38.0,49.0,0.17273694319462118
4802,8,31,1981,6,DS,M,49.0,123.0,2.1928695037838555
4803,8,31,1981,9,NL,M,31.0,156.0,3.0937394294520275
4809,9,29,1981,24,OT,M,21.0,23.0,-0.5370393618772719
4810,9,29,1981,24,DO,M,34.0,56.0,0.36383056379090006
4811,9,29,1981,12,DM,M,37.0,42.0,-0.01835667740165772
4812,9,29,1981,24,DM,F,38.0,44.0,0.03624149991156483
4813,9,29,1981,12,DS,M,52.0,146.0,2.8207485428859145
4814,9,29,1981,24,DM,M,38.0,47.0,0.11813876588139864
4815,9,29,1981,24,DO,F,37.0,57.0,0.39112965244751136
4816,9,29,1981,12,PE,M,21.0,14.0,-0.7827311597867733
4817,9,29,1981,12,DM,F,37.0,50.0,0.20003603185123245
4818,9,29,1981,12,DM,M,37.0,45.0,0.0635405885681761
4819,9,29,1981,12,DM,M,38.0,43.0,0.008942411254953554
4820,9,29,1981,24,DM,M,37.0,46.0,0.09083967722478736
4822,9,29,1981,20,DS,F,52.0,156.0,3.0937394294520275
4823,9,29,1981,18,OT,F,21.0,37.0,-0.15485212068471407
4824,9,29,1981,22,DS,F,52.0,145.0,2.7934494542293034
4825,9,29,1981,20,DM,M,38.0,47.0,0.11813876588139864
4826,9,29,1981,18,DM,F,36.0,57.0,0.39112965244751136
4827,9,29,1981,18,DM,M,34.0,32.0,-0.29134756396777045
4828,9,29,1981,18,DM,M,36.0,27.0,-0.4278430072508268
4829,9,29,1981,21,OL,F,22.0,23.0,-0.5370393618772719
4830,9,29,1981,21,OT,M,21.0,20.0,-0.6189366278471057
4831,9,29,1981,21,NL,F,32.0,165.0,3.339431227361529
4832,9,29,1981,20,OL,F,19.0,21.0,-0.5916375391904944
4834,9,30,1981,5,DM,M,38.0,51.0,0.2273351205078437
4835,9,30,1981,6,DM,F,37.0,48.0,0.14543785453800992
4836,9,30,1981,11,OT,F,22.0,24.0,-0.5097402732206606
4837,9,30,1981,5,NL,F,32.0,185.0,3.885413000493754
4838,9,30,1981,11,NL,M,31.0,155.0,3.066440340795416
4839,9,30,1981,6,DS,F,49.0,145.0,2.7934494542293034
4840,9,30,1981,11,DM,F,36.0,42.0,-0.01835667740165772
4841,9,30,1981,13,DM,M,39.0,58.0,0.41842874110412265
4842,9,30,1981,11,DM,M,37.0,47.0,0.11813876588139864
4843,9,30,1981,13,DS,M,49.0,140.0,2.656954010946247
4844,9,30,1981,11,DM,F,37.0,44.0,0.03624149991156483
4845,9,30,1981,5,DM,M,37.0,52.0,0.254634209164455
4846,9,30,1981,11,NL,F,32.0,160.0,3.2029357840784725
4847,9,30,1981,14,PE,M,19.0,16.0,-0.7281329824735507
4848,9,30,1981,15,PE,M,20.0,16.0,-0.7281329824735507
4849,9,30,1981,17,OT,M,23.0,30.0,-0.345945741280993
4850,9,30,1981,14,DM,M,36.0,48.0,0.14543785453800992
4851,9,30,1981,14,DS,M,52.0,144.0,2.7661503655726922
4852,9,30,1981,14,DM,F,36.0,42.0,-0.01835667740165772
4853,9,30,1981,13,DM,M,36.0,38.0,-0.1275530320281028
4854,9,30,1981,17,OT,F,22.0,22.0,-0.5643384505338831
4856,10,1,1981,8,PE,M,22.0,20.0,-0.6189366278471057
4857,10,1,1981,4,DS,F,52.0,146.0,2.8207485428859145
4858,10,1,1981,2,DS,F,52.0,151.0,2.957243986168971
4859,10,1,1981,2,NL,M,34.0,208.0,4.513292039595814
4860,10,1,1981,4,RM,M,19.0,14.0,-0.7827311597867733
4861,10,1,1981,9,DS,F,52.0,125.0,2.247467681097078
4862,10,1,1981,1,DO,F,37.0,62.0,0.5276250957305677
4863,10,1,1981,4,DS,M,52.0,153.0,3.0118421634821937
4864,10,1,1981,8,DS,M,54.0,152.0,2.984543074825582
4865,10,1,1981,9,DS,F,50.0,137.0,2.575056744976413
4869,10,24,1981,12,DS,M,53.0,155.0,3.066440340795416
4870,10,24,1981,18,OL,M,21.0,21.0,-0.5916375391904944
4871,10,24,1981,18,DM,M,37.0,49.0,0.17273694319462118
4872,10,24,1981,21,PE,M,20.0,19.0,-0.6462357165037169
4873,10,24,1981,20,DM,M,37.0,46.0,0.09083967722478736
4874,10,24,1981,22,OL,M,20.0,24.0,-0.5097402732206606
4876,10,24,1981,12,NL,M,34.0,235.0,5.2503674333243175
4877,10,24,1981,24,DM,F,36.0,47.0,0.11813876588139864
4878,10,24,1981,19,PE,M,21.0,20.0,-0.6189366278471057
4879,10,24,1981,22,DM,M,37.0,48.0,0.14543785453800992
4880,10,24,1981,24,DM,F,36.0,41.0,-0.04565576605826899
4881,10,24,1981,22,OL,F,21.0,24.0,-0.5097402732206606
4882,10,24,1981,18,DM,M,39.0,39.0,-0.10025394337149153
4883,10,24,1981,20,DM,F,36.0,43.0,0.008942411254953554
4884,10,24,1981,12,DM,M,39.0,43.0,0.008942411254953554
4885,10,24,1981,18,DM,F,36.0,42.0,-0.01835667740165772
4886,10,24,1981,18,DM,M,36.0,27.0,-0.4278430072508268
4887,10,24,1981,20,DM,F,36.0,25.0,-0.48244118456404933
4888,10,24,1981,22,DS,F,51.0,137.0,2.575056744976413
4889,10,24,1981,20,OL,M,21.0,26.0,-0.45514209590743804
4890,10,24,1981,20,DM,F,36.0,26.0,-0.45514209590743804
4891,10,24,1981,18,OT,M,21.0,19.0,-0.6462357165037169
4892,10,24,1981,12,DM,M,36.0,44.0,0.03624149991156483
4893,10,24,1981,19,PM,M,19.0,18.0,-0.6735348051603283
4894,10,24,1981,20,PE,F,21.0,24.0,-0.5097402732206606
4895,10,24,1981,12,DM,F,37.0,44.0,0.03624149991156483
4896,10,24,1981,12,OT,M,21.0,15.0,-0.7554320711301621
4897,10,24,1981,24,PE,M,21.0,17.0,-0.7008338938169395
4898,10,24,1981,18,OL,F,19.0,18.0,-0.6735348051603283
4899,10,24,1981,12,OT,F,21.0,19.0,-0.6462357165037169
4900,10,24,1981,18,OL,F,19.0,19.0,-0.6462357165037169
4901,10,24,1981,12,DM,F,37.0,43.0,0.008942411254953554
4902,10,24,1981,21,NL,F,34.0,165.0,3.339431227361529
4903,10,24,1981,12,OT,F,21.0,25.0,-0.48244118456404933
4904,10,24,1981,18,DM,F,34.0,22.0,-0.5643384505338831
4905,10,24,1981,22,OT,M,19.0,24.0,-0.5097402732206606
4906,10,24,1981,12,DM,M,39.0,51.0,0.2273351205078437
4911,10,25,1981,11,DS,F,49.0,112.0,1.8925795285611315
4912,10,25,1981,14,DM,M,36.0,46.0,0.09083967722478736
4913,10,25,1981,14,OL,M,21.0,25.0,-0.48244118456404933
4914,10,25,1981,11,NL,M,34.0,162.0,3.257533961391695
4915,10,25,1981,5,OT,M,20.0,19.0,-0.6462357165037169
4916,10,25,1981,5,OT,F,20.0,24.0,-0.5097402732206606
4917,10,25,1981,13,PE,M,20.0,19.0,-0.6462357165037169
4918,10,25,1981,11,DM,F,36.0,49.0,0.17273694319462118
4919,10,25,1981,14,DM,F,36.0,45.0,0.0635405885681761
4921,10,25,1981,14,DS,M,49.0,135.0,2.5204585676631908
4922,10,25,1981,13,DM,F,39.0,54.0,0.30923238647767753
4923,10,25,1981,11,NL,F,33.0,157.0,3.1210385181086386
4924,10,25,1981,14,PF,F,16.0,6.0,-1.0011238690396635
4925,10,25,1981,14,PF,F,16.0,8.0,-0.946525691726441
4926,10,25,1981,11,DM,F,38.0,40.0,-0.07295485471488027
4927,10,25,1981,13,DM,M,38.0,39.0,-0.10025394337149153
4928,10,25,1981,16,DS,F,51.0,158.0,3.1483376067652498
4929,10,25,1981,11,OL,F,22.0,28.0,-0.4005439185942155
4930,10,25,1981,5,DM,F,36.0,42.0,-0.01835667740165772
4931,10,25,1981,11,DM,M,37.0,40.0,-0.07295485471488027
4932,10,25,1981,5,DM,M,38.0,45.0,0.0635405885681761
4933,10,25,1981,5,DM,M,39.0,49.0,0.17273694319462118
4934,10,25,1981,13,DS,M,51.0,138.0,2.6023558336330246
4935,10,25,1981,13,NL,M,35.0,177.0,3.6670202912408643
4936,10,25,1981,14,DM,F,35.0,43.0,0.008942411254953554
4937,10,25,1981,6,PP,M,23.0,17.0,-0.7008338938169395
4938,10,25,1981,17,DO,F,37.0,54.0,0.30923238647767753
4939,10,25,1981,5,OT,F,20.0,21.0,-0.5916375391904944
4940,10,26,1981,3,NL,M,34.0,195.0,4.158403887059867
4941,10,26,1981,4,DM,M,34.0,42.0,-0.01835667740165772
4942,10,26,1981,8,PF,F,15.0,9.0,-0.9192266030698296
4943,10,26,1981,1,DO,F,38.0,59.0,0.4457278297607339
4944,10,26,1981,4,DS,M,49.0,78.0,0.964410514236348
4945,10,26,1981,1,PP,M,24.0,14.0,-0.7827311597867733
4946,10,26,1981,9,DS,F,52.0,125.0,2.247467681097078
4947,10,26,1981,9,DO,F,38.0,43.0,0.008942411254953554
4948,10,26,1981,2,DS,F,54.0,172.0,3.5305248479578077
4949,10,26,1981,1,NL,M,34.0,187.0,3.940011177806977
4950,10,26,1981,4,DS,M,54.0,145.0,2.7934494542293034
4951,10,26,1981,9,DM,M,37.0,47.0,0.11813876588139864
4952,10,26,1981,2,DM,F,37.0,38.0,-0.1275530320281028
4953,10,26,1981,4,DM,M,38.0,51.0,0.2273351205078437
4954,10,26,1981,9,DM,M,38.0,49.0,0.17273694319462118
4955,10,26,1981,1,DS,M,53.0,165.0,3.339431227361529
4956,10,26,1981,2,OT,M,22.0,22.0,-0.5643384505338831
4957,10,26,1981,9,DS,F,51.0,136.0,2.547757656319802
4958,10,26,1981,2,OT,F,21.0,22.0,-0.5643384505338831
4959,11,22,1981,24,PE,M,22.0,20.0,-0.6189366278471057
4960,11,22,1981,21,OT,F,22.0,35.0,-0.20945029799793663
4961,11,22,1981,22,DM,F,37.0,38.0,-0.1275530320281028
4963,11,22,1981,24,DM,F,35.0,23.0,-0.5370393618772719
4964,11,22,1981,18,DM,F,36.0,50.0,0.20003603185123245
4965,11,22,1981,22,DS,M,48.0,139.0,2.6296549222896357
4966,11,22,1981,17,RM,M,18.0,10.0,-0.8919275144132184
4967,11,22,1981,20,PE,F,21.0,21.0,-0.5916375391904944
4968,11,22,1981,21,PF,M,16.0,8.0,-0.946525691726441
4970,11,22,1981,20,DM,M,38.0,45.0,0.0635405885681761
4971,11,22,1981,15,PE,M,19.0,10.0,-0.8919275144132184
4972,11,22,1981,21,OT,M,21.0,24.0,-0.5097402732206606
4973,11,22,1981,24,DM,F,36.0,46.0,0.09083967722478736
4975,11,22,1981,12,DS,M,52.0,161.0,3.2302348727350836
4976,11,22,1981,11,DM,F,37.0,44.0,0.03624149991156483
4977,11,22,1981,11,DM,F,36.0,50.0,0.20003603185123245
4978,11,22,1981,18,DM,M,37.0,44.0,0.03624149991156483
4979,11,22,1981,21,OT,M,21.0,27.0,-0.4278430072508268
4980,11,22,1981,22,DS,F,52.0,146.0,2.8207485428859145
4981,11,22,1981,12,DM,M,38.0,49.0,0.17273694319462118
4982,11,22,1981,18,DS,F,51.0,154.0,3.039141252138805
4984,11,22,1981,11,OT,M,22.0,31.0,-0.3186466526243817
4985,11,22,1981,15,PE,M,22.0,19.0,-0.6462357165037169
4986,11,22,1981,11,NL,F,33.0,169.0,3.448627581987974
4987,11,22,1981,21,OL,F,22.0,26.0,-0.45514209590743804
4989,11,22,1981,12,DM,M,39.0,56.0,0.36383056379090006
4990,11,22,1981,20,NL,M,33.0,220.0,4.840881103475149
4991,11,22,1981,11,DM,M,37.0,54.0,0.30923238647767753
4992,11,22,1981,19,PM,M,21.0,24.0,-0.5097402732206606
4993,11,22,1981,18,OL,M,21.0,24.0,-0.5097402732206606
4994,11,22,1981,20,DM,F,37.0,35.0,-0.20945029799793663
4995,11,22,1981,18,OL,F,22.0,24.0,-0.5097402732206606
4996,11,22,1981,22,DS,F,47.0,151.0,2.957243986168971
4997,11,22,1981,12,DM,F,38.0,54.0,0.30923238647767753
4998,11,22,1981,17,DS,M,52.0,170.0,3.475926670644585
4999,11,22,1981,11,OT,F,21.0,26.0,-0.45514209590743804
5000,11,22,1981,12,DM,M,38.0,49.0,0.17273694319462118
5001,11,22,1981,20,DS,F,52.0,166.0,3.36673031601814
5002,11,22,1981,21,OT,F,22.0,22.0,-0.5643384505338831
5003,11,22,1981,11,DM,M,37.0,48.0,0.14543785453800992
5004,11,22,1981,24,DM,M,36.0,48.0,0.14543785453800992
5005,11,22,1981,18,PM,F,21.0,24.0,-0.5097402732206606
5006,11,22,1981,19,RM,M,17.0,10.0,-0.8919275144132184
5007,11,22,1981,20,DM,M,37.0,44.0,0.03624149991156483
5008,11,22,1981,24,RM,F,17.0,11.0,-0.8646284257566071
5013,11,23,1981,2,DS,M,49.0,144.0,2.7661503655726922
5014,11,23,1981,4,DM,M,38.0,51.0,0.2273351205078437
5015,11,23,1981,4,OL,M,22.0,41.0,-0.04565576605826899
5016,11,23,1981,13,DM,M,39.0,55.0,0.3365314751342888
5017,11,23,1981,6,DM,M,37.0,51.0,0.2273351205078437
5018,11,23,1981,2,OT,M,21.0,23.0,-0.5370393618772719
5019,11,23,1981,5,DM,M,38.0,52.0,0.254634209164455
5020,11,23,1981,2,OT,F,20.0,22.0,-0.5643384505338831
5021,11,23,1981,3,PF,F,16.0,6.0,-1.0011238690396635
5022,11,23,1981,4,DM,M,37.0,43.0,0.008942411254953554
5023,11,23,1981,14,DM,M,36.0,44.0,0.03624149991156483
5024,11,23,1981,5,NL,F,33.0,186.0,3.9127120891503657
5027,11,23,1981,2,DS,F,51.0,142.0,2.7115521882594695
5028,11,23,1981,4,DS,M,52.0,104.0,1.6741868193082412
5029,11,23,1981,6,DS,F,49.0,141.0,2.6842530996028584
5030,11,23,1981,14,DM,M,36.0,34.0,-0.2367493866545479
5031,11,23,1981,3,RM,F,17.0,9.0,-0.9192266030698296
5032,11,23,1981,5,DM,M,37.0,32.0,-0.29134756396777045
5033,11,23,1981,6,DO,F,36.0,49.0,0.17273694319462118
5034,11,23,1981,8,DO,M,36.0,52.0,0.254634209164455
5035,11,23,1981,14,DM,M,36.0,47.0,0.11813876588139864
5037,11,23,1981,6,DM,M,36.0,54.0,0.30923238647767753
5038,11,23,1981,5,DM,F,35.0,22.0,-0.5643384505338831
5039,11,23,1981,5,DM,F,36.0,21.0,-0.5916375391904944
5040,11,23,1981,6,DO,F,37.0,59.0,0.4457278297607339
5041,11,23,1981,1,NL,M,33.0,194.0,4.131104798403256
5042,11,23,1981,9,DS,F,53.0,139.0,2.6296549222896357
5043,11,23,1981,6,DO,M,38.0,58.0,0.41842874110412265
5044,11,23,1981,2,DM,F,36.0,36.0,-0.18215120934132534
5045,11,23,1981,9,DM,F,36.0,47.0,0.11813876588139864
5046,11,23,1981,1,DS,M,52.0,161.0,3.2302348727350836
5047,11,23,1981,6,DM,F,36.0,47.0,0.11813876588139864
5048,11,23,1981,2,NL,M,34.0,192.0,4.076506621090033
5049,11,23,1981,14,OL,M,21.0,34.0,-0.2367493866545479
5050,11,23,1981,6,DM,F,37.0,36.0,-0.18215120934132534
